id,dt_tm,lang,retweet,name,body,lat,lon
1046774082962903041,Mon Oct 01 14:49:24 +0000 2018,en,0,steketee,I should have said chair person — this actually is part of the reason there is still imbalance on boards.,,
1046774083826987009,Mon Oct 01 14:49:24 +0000 2018,en,1,hinalmodasia,RT @elonmusk: Am considering taking Tesla private at $420. Funding secured.,,
1046774094191050754,Mon Oct 01 14:49:26 +0000 2018,en,0,vikramvi,@ElectrekCo @FredericLambert @elonmusk @Tesla CONGRATULATIONS TEAM; YOU DID IT,,
1046774094774116352,Mon Oct 01 14:49:26 +0000 2018,en,0,Mikehuynh93,@elonmusk lol police officer thought the driver was using a computer while driving. #tesla 3 https://t.co/nUpMGOO8Lg,,
1046774108955004930,Mon Oct 01 14:49:30 +0000 2018,en,1,vikramvi,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046774130400534529,Mon Oct 01 14:49:35 +0000 2018,en,1,notluisp,RT @Choplogik: Food $420 Data $420 Rent $420 Tweeting: $40;000;000 &amp; my position as Tesla's chairman Utility $420 someone who is good at th…,,
1046774141959979008,Mon Oct 01 14:49:38 +0000 2018,en,0,TintSupplier,Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/UOLkEfMGRt HUGE Sales Increase,,
1046774146678448128,Mon Oct 01 14:49:39 +0000 2018,en,0,LivingTesla,Expanded testing on a somewhat controlled population should help ensure people don't blame Autopilot for their own… https://t.co/JnbuOdEcUG,,
1046774155394203650,Mon Oct 01 14:49:41 +0000 2018,en,0,table_delete,@CorkeBen @internetofshit Tesla already managed to drive a couple rubes into brick walls.,,
1046774157684355072,Mon Oct 01 14:49:41 +0000 2018,en,0,james_strieb,I feel bad for #ElonMusk; I don't think there's anything I could tweet that would cost me $20 million dollars. https://t.co/8jBD62hxZT,,
1046774159735484420,Mon Oct 01 14:49:42 +0000 2018,en,0,goodbyemaddie,I can't believe this idiot is getting sued over a middle school level joke... men really aint shit!,,
1046774188818747392,Mon Oct 01 14:49:49 +0000 2018,en,1,JohnNepkins,RT @ReutersBiz: Tesla produced 53;000 Model 3s in third quarter: Electrek https://t.co/R6CFN5ARm5,,
1046774199853801472,Mon Oct 01 14:49:52 +0000 2018,en,1,Scrubdowner,RT @Choplogik: Food $420 Data $420 Rent $420 Tweeting: $40;000;000 &amp; my position as Tesla's chairman Utility $420 someone who is good at th…,,
1046774230287888384,Mon Oct 01 14:49:59 +0000 2018,en,1,raichu_silva,RT @MarketingGurus2: #StockMarket #Info Tesla's stock falls 11% after SEC sues Elon Musk https://t.co/krqAuw1RT7 #Business #News,,
1046774230522712064,Mon Oct 01 14:49:59 +0000 2018,en,0,stephonee,My bestie just got a Tesla and I'm sitting in it right now and I think we're headed to space in this thing.,,
1046774243671896064,Mon Oct 01 14:50:02 +0000 2018,en,1,ken_crichlow,RT @chris_stearns: “The other day; I read Bob Lutz espouse that ‘#Tesla has no tech advantage; no software advantage; no battery advantage.…,,
1046774245290729472,Mon Oct 01 14:50:02 +0000 2018,en,0,TheAdaptedMind,Which innovative brilliance?,,
1046774250965803009,Mon Oct 01 14:50:04 +0000 2018,en,0,AllisonPrang,Stock-price wise; things are looking better for Tesla today compared to where shares closed Friday. https://t.co/nrhJ9oCLU3,,
1046774253297831936,Mon Oct 01 14:50:04 +0000 2018,en,0,EkimoffCPA,From @davidamichaels @WSJ - @elonmusk to Step Down as @Tesla Chairman; Remain CEO https://t.co/mRfW8EOQEK,,
1046774264018419713,Mon Oct 01 14:50:07 +0000 2018,en,0,accordtosources,Dan Loeb’s #refreshtherecipe campaign was unveiled today.  On yesterday’s podcast I discussed the risk/reward into… https://t.co/ATMvtiY2sf,,
1046774267591954432,Mon Oct 01 14:50:08 +0000 2018,en,0,JulianBanks65,@siddfinance @InsideEVs @Tesla @Lexus @BMWUSA @Audi @MercedesBenz Model 3 is not a luxury car it is just sold as on… https://t.co/RrKIdssnAs,,
1046774272167997440,Mon Oct 01 14:50:09 +0000 2018,en,1,_mckofi,RT @SuperSaf: Have they not watched Spiderman? This is how the Green Goblin came about 🤦🏽‍♂️ https://t.co/jHtcuR3L6W,,
1046774278727888897,Mon Oct 01 14:50:10 +0000 2018,en,1,LitecoinUKs,RT @LitecoinStockPr: Tesla's stock falls 12% after SEC sues Elon Musk https://t.co/wgLBXRhae9,,
1046774282720821253,Mon Oct 01 14:50:11 +0000 2018,en,0,dgsdigital1,Tesla Shares Jump After SEC Settlement Leaves Musk as CEO https://t.co/QxCoXsVEKI  #performance #digitalmarketing… https://t.co/jRfSBrBt2c,,
1046774285346324481,Mon Oct 01 14:50:12 +0000 2018,en,0,rcarterandrea,@barronsonline https://t.co/hXnj0Nd241  Lol journalists are like analysts are like sanitation engineers; just as ne… https://t.co/y56qd05PpB,,
1046774291189125120,Mon Oct 01 14:50:13 +0000 2018,en,0,matthewstoller,Wall Street joints Elon Musk in the taunting of the SEC this morning. Tesla is up 16%. https://t.co/2JPYxv3tA9,,
1046774312592523265,Mon Oct 01 14:50:18 +0000 2018,en,1,vRPNROoUahNNc4T,RT @Elon_Musk_World: This is the Best Possible News for #ElonMusk and #Tesla | https://t.co/72YWlH4N52 https://t.co/7ktg5mbkFq https://t.co…,,
1046774326555553794,Mon Oct 01 14:50:22 +0000 2018,en,1,DominatrixTesla,RT @abledoc: @Asphaltech @Starlight_Energ @ICannot_Enough @harrytiffanyiv @Neromanceres @WWeyting @InsideEVs @Negativecarbon @gwestr @GM @B…,,
1046774340191174657,Mon Oct 01 14:50:25 +0000 2018,en,0,GoogleTrendsOn1,Tesla shares jump on Model 3 numbers; Musk settlement https://t.co/60Qq6yvyLk,,
1046774358511894529,Mon Oct 01 14:50:29 +0000 2018,en,1,PensiveTM,RT @matthewstoller: Wall Street joints Elon Musk in the taunting of the SEC this morning. Tesla is up 16%. https://t.co/2JPYxv3tA9,,
1046774366149570560,Mon Oct 01 14:50:31 +0000 2018,en,0,ikram_zya,Billion dollars cult,,
1046774370897674240,Mon Oct 01 14:50:32 +0000 2018,en,0,joseph11115555,Dow jumps more than 250 points; Tesla and GE stocks rally as Wall Street cheers Nafta pact https://t.co/7O7eKGPrBn VOTE BLUE IT GOES AWAY!!!,,
1046774374102183938,Mon Oct 01 14:50:33 +0000 2018,en,0,choonsikyoo,Tesla shares jump on Model 3 numbers; Musk settlement (Reuters) https://t.co/IxoPZrBDSQ,,
1046774377344307200,Mon Oct 01 14:50:34 +0000 2018,en,0,kellyokeefe,This setback for Elon Musk may be beneficial. It was only after being fired by Apple that Steve Jobs regrouped to b… https://t.co/xDW4hm5rqz,,
1046774381379125248,Mon Oct 01 14:50:35 +0000 2018,en,1,maryiangge,RT @CNET: The Elon Musk; SEC settlement: 🚘Musk replaced as board chairman 🚘Replaced by an independent chairman 🚘Tesla will have 2 independe…,,
1046774387616239616,Mon Oct 01 14:50:36 +0000 2018,en,0,anton_stegmann,Tesla shares jump on Model 3 numbers; Musk settlement: https://t.co/y29aHIM984,,
1046774389881151488,Mon Oct 01 14:50:37 +0000 2018,en,1,AngelNDevil2,RT @neonTorpor: Elon Musk drama aside — @Tesla’s future dominance in the automotive industry has far less to do w/ specific vehicle models;…,,
1046774400618582019,Mon Oct 01 14:50:39 +0000 2018,en,1,BrianHines195,RT @chrisccollins: Here's a @Tesla spec ad I cut for fun. @elonmusk @TeslaMotorsClub @SpaceX #tesla #specad #elonmusk #spacex https://t.co/…,,
1046774400899518464,Mon Oct 01 14:50:39 +0000 2018,en,0,Big_Gingie_,Snap and Tesla are for sale; and here’s who will buy them https://t.co/ji0W0DNcHu,,
1046774402476642304,Mon Oct 01 14:50:40 +0000 2018,en,0,movetosydney,Changes are coming to Tesla’s board; will they affect its Aussie director? https://t.co/SSI4ynca3a,,
1046774404892389376,Mon Oct 01 14:50:40 +0000 2018,en,1,RJ_DnT,RT @Reuters: Tesla shares jump on Model 3 numbers; Musk settlement https://t.co/hVS0vG0ING,,
1046774410710052864,Mon Oct 01 14:50:42 +0000 2018,en,0,Elon_Musk_World,#Tesla shares surge after SEC settlement lets #ElonMusk stay on as CEO https://t.co/kALqXbucAi https://t.co/aa6DXlrktz,,
1046774413822238721,Mon Oct 01 14:50:43 +0000 2018,en,0,GlobalCollapse,Say what you will about Musk; we should all be rooting for $TSLA to succeed; this is great news.  https://t.co/xprxSfgIXB,,
1046774416166846464,Mon Oct 01 14:50:43 +0000 2018,en,0,Tech_McTechster,Tesla just lost its CTO; CFO; CPO and HR head in the UK because Brexit by.,,
1046774425570308104,Mon Oct 01 14:50:45 +0000 2018,en,0,amethystangel80,I just entered the Win Thomas' Tesla Sweepstakes! Enter too and you could win a Tesla Model 3! https://t.co/f7DmFdyZkz,,
1046774433476567041,Mon Oct 01 14:50:47 +0000 2018,en,1,Kerdavid,RT @orthereaboot: As is abundantly clear by anyone with eyes and independent thought; any fleeting $TSLA 'profitability' will be at the exp…,,
1046774440187633664,Mon Oct 01 14:50:49 +0000 2018,en,1,mindofyears,RT @Choplogik: Food $420 Data $420 Rent $420 Tweeting: $40;000;000 &amp; my position as Tesla's chairman Utility $420 someone who is good at th…,,
1046774444272877571,Mon Oct 01 14:50:50 +0000 2018,en,0,romanp81,@MichaelSuppo @YouTube Tesla’s look like a new shape Ford mondeo,,
1046774455299715072,Mon Oct 01 14:50:52 +0000 2018,en,1,konrad_bilinski,RT @LordAstinus: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/fo05zQMDsb  'I predict ab…,,
1046774456792887296,Mon Oct 01 14:50:53 +0000 2018,en,0,siddfinance,@Trumpery45 @InsideEVs @Tesla @Lexus @BMWUSA @Audi @MercedesBenz Tesla releases global numbers. USA numbers are still estimates,,
1046774474656206855,Mon Oct 01 14:50:57 +0000 2018,en,1,Luistrujillopaz,RT @nytopinion: Tesla without Elon Musk would be low-drama; and it might produce very good electric vehicles. But it would be a shell of it…,,
1046774478141878274,Mon Oct 01 14:50:58 +0000 2018,en,0,JuanCCarvalloV,Tesla made a record 80;000 vehicles last quarter; report says - CNBC https://t.co/qX1BPsKoup,,
1046774486123474945,Mon Oct 01 14:51:00 +0000 2018,en,0,smithmike1980,Tesla stock leaps after Elon Musk settles with SEC and remains chief executive https://t.co/zklpxYxT3L https://t.co/jFggatRitn,,
1046774501860675584,Mon Oct 01 14:51:04 +0000 2018,en,0,TheReal_KDubb,Elon Musk tweeted a cryptic hip-hop video after being made to step down as Tesla chairman https://t.co/ZuD7I6zSnh #business #feedly,,
1046774501910896640,Mon Oct 01 14:51:04 +0000 2018,en,0,liewkongyee,Tesla Stock Skyrockets After Elon Musk Remains CEO in SEC Settlement https://t.co/5PCEmDF96T,,
1046774512900075520,Mon Oct 01 14:51:06 +0000 2018,en,1,rocobasilisk,RT @IBDinvestors: Stocks surge on trade deal; Tesla soars; Stitch fix earnings due $TSLA $SFIX https://t.co/IvStcUgxNg,,
1046774515181604864,Mon Oct 01 14:51:07 +0000 2018,en,0,tianz17,Tesla hits 80K-unit quarterly production mark - Electrek https://t.co/6M9QLalMA4 https://t.co/hoi5pPfzeW,,
1046774517253595136,Mon Oct 01 14:51:07 +0000 2018,en,0,IsaCouoh,Tesla stock roars back after Musk's SEC deal https://t.co/Z72x0EHwJh https://t.co/2Reg41U0QN,,
1046774518558199808,Mon Oct 01 14:51:08 +0000 2018,en,0,robinivski,$TSLA's latest 8K not showing up on their own website? https://t.co/bOXeWlHeE2,,
1046774501910896640,Mon Oct 01 14:51:04 +0000 2018,en,0,liewkongyee,Tesla Stock Skyrockets After Elon Musk Remains CEO in SEC Settlement https://t.co/5PCEmDF96T,,
1046774523679436800,Mon Oct 01 14:51:09 +0000 2018,en,1,a_hotz,RT @rjosephLS: $TSLA Tesla Produced A Record ~80;000 Vehicles In Q3 And Deliveries Could Be Even Crazier - @ElectrekCo https://t.co/OSfBDDk…,,
1046774537520664583,Mon Oct 01 14:51:12 +0000 2018,en,0,AnnMLipton,Oh hey it looks like Tesla filed Musk's email to employees as an 8-K; so yes; now it's definitely a public statemen… https://t.co/rw0CVwPe5Z,,
1046774553689509895,Mon Oct 01 14:51:16 +0000 2018,en,0,drudruzianich,New Tesla chair must rein in CEO Musk at key moment https://t.co/aSyV33JTvS via @seattletimes,,
1046774554952052736,Mon Oct 01 14:51:16 +0000 2018,en,1,bonnienorman,RT @375Girl: Thank you @elonmusk @tesla for my long awaited beauty!  You all rock!  #Model3 #bestcarever #EV https://t.co/iKa4x9Ah4k,,
1046774561033744384,Mon Oct 01 14:51:18 +0000 2018,en,0,StantonCruse,We swung for the fences and knocked it out of the frikin park! Congrats to the TSLA bulls as well!,,
1046774566939443200,Mon Oct 01 14:51:19 +0000 2018,en,1,rjjohnson21,RT @MKBHD: Tesla is pushing a software update to its cars that turns the built-in cameras into a dashcam. So good.  https://t.co/AYwAZ2NQvt…,,
1046774575390969858,Mon Oct 01 14:51:21 +0000 2018,en,0,therpglab,@TNDDND Hello; my name is Tesla; founder; and GM for The RPG Lab. Hope you are doing well. We’ve love for you to be… https://t.co/2oHRl1OAya,,
1046774581149806592,Mon Oct 01 14:51:22 +0000 2018,en,0,jeffgent99,$TSLA made 80;000 vehicles in Q3 and even higher deliveries number!,,
1046774585478266880,Mon Oct 01 14:51:23 +0000 2018,en,1,JulianBraun17,RT @JohnnaCrider1: Some ppl are sad Elon settled because they think he should have fought.  Some are ecstatic. He did what he felt was righ…,,
1046774597381758978,Mon Oct 01 14:51:26 +0000 2018,en,0,jgarzik,My household thinks @Benioff would make a great @Tesla chairman.,,
1046774597293690881,Mon Oct 01 14:51:26 +0000 2018,en,0,MorgantownWVGuy,Elon Musk Agrees To Step Down From Tesla As Chairman In SEC Settlement https://t.co/tYwuOR3Eht via @dailycaller,,
1046774599004839936,Mon Oct 01 14:51:27 +0000 2018,en,0,gdlcolorado,'Start Here': Kavanaugh; Tesla and Vegas. What you need to know to start your day. - ABC News https://t.co/bMhN9bhEVV via @GoogleNews,,
1046774600019972096,Mon Oct 01 14:51:27 +0000 2018,en,0,GlobalCollapse,Say what you will about Musk; we should all be rooting for $TSLA to succeed; this is great news.  https://t.co/xprxSfgIXB,,
1046774590838460421,Mon Oct 01 14:51:25 +0000 2018,en,0,LizaWalker44,Tesla Stock Skyrockets After Elon Musk Remains CEO in SEC Settlement https://t.co/vp1F0Wl9hk https://t.co/YTLOnp2Jco,,
1046774603937280000,Mon Oct 01 14:51:28 +0000 2018,en,0,mysticl,@MAN_OVR_BRD Not yet; but yep I am an happy IA today :) Numbers are gonna be huge later today as well ... go Tesla!… https://t.co/dYLBMmU8gK,,
1046774604310622209,Mon Oct 01 14:51:28 +0000 2018,en,1,rocobasilisk,RT @InsideEVs: We knew that center screen would be problematic. Now here's proof of it. The dialogue is epic too: You are not allowed to ha…,,
1046774612074397697,Mon Oct 01 14:51:30 +0000 2018,en,0,NewpPaul,@Carpervert @StephenWensley @Jaguar I was amazed to hear how inefficient the iPace Jag was compared to the Tesla ye… https://t.co/ST0Nxo6ngQ,,
1046774613466910724,Mon Oct 01 14:51:30 +0000 2018,en,0,thatpeasant,All the @SHOPCHEAPYXO haters as she battles Elon; Tesla; Grimes; Kanye; Trump and Lana all at the same time  https://t.co/aXMaUyhZLs,,
1046774614603362305,Mon Oct 01 14:51:30 +0000 2018,en,1,2601Manish,RT @nytopinion: Tesla without Elon Musk would be low-drama; and it might produce very good electric vehicles. But it would be a shell of it…,,
1046774615748562945,Mon Oct 01 14:51:31 +0000 2018,en,1,teslectrics1,RT @375Girl: Thank you @elonmusk @tesla for my long awaited beauty!  You all rock!  #Model3 #bestcarever #EV https://t.co/iKa4x9Ah4k,,
1046774620433666048,Mon Oct 01 14:51:32 +0000 2018,en,0,NuovaRealta,‼️ This is fantastic news for all $TSLA Investors ‼️Prediction about 🚀 85;000 #Tesla deliveries 🚀 in Q3!!! This com… https://t.co/r4X67yKdjs,,
1046774636392910848,Mon Oct 01 14:51:36 +0000 2018,en,0,AlexWYW,#news #asia #world #business #Tesla produced 53;000 Model 3s in third quarter: Electrek https://t.co/4UrlnBwgEa,,
1046774637198217217,Mon Oct 01 14:51:36 +0000 2018,en,1,an7th3,RT @elonmusk: Huge thank you to all Tesla supporters for helping with car deliveries all around the world. You rock!!,,
1046774651454668800,Mon Oct 01 14:51:39 +0000 2018,en,1,JULEZ_91,RT @DominatrixTesla: Somebody said #ElonMusk reluctantly took the #SEC to protect his longs &amp; to protect #Tesla.   This really gives insigh…,,
1046774652318732288,Mon Oct 01 14:51:39 +0000 2018,en,0,MountainPassEV,We will love the Aero covers and don't care who knows it!   #efficiencyiscool #aeros #tesla #model3… https://t.co/c9oy9psyzU,,
1046774654638026753,Mon Oct 01 14:51:40 +0000 2018,en,1,rocobasilisk,RT @teslectrics1: Oops! #shortshorts are good for #Tesla. @Tesla is on the cusp of shaking a lot of them off it’s back. #TeamElon $TSLA $TS…,,
1046774664045842433,Mon Oct 01 14:51:42 +0000 2018,en,0,jan56473,@KingThies @AsshatTrading @elonmusk Rockets being the big one. Electric cars and payments systems existed but in a… https://t.co/Im0jBtwjHr,,
1046774666835111942,Mon Oct 01 14:51:43 +0000 2018,en,1,rocobasilisk,RT @tsrandall: Tesla is about to report Q3 production numbers and deliveries. Here are the Bloomberg tracker’s latest estimates and a round…,,
1046774667099492353,Mon Oct 01 14:51:43 +0000 2018,en,0,TKinTheAM,Just a reminder that you can always get kicked out of your own company #NewsYouCanUse on https://t.co/pzkpDHTfKK… https://t.co/3J9v8lpK1E,,
1046774679678189572,Mon Oct 01 14:51:46 +0000 2018,en,1,Cindykellner1,RT @WSJ: Advice for Tesla: The electric-car maker needs someone 'capable of getting [Elon] Musk to act like a grown-up' https://t.co/IMhZBn…,,
1046774681351655425,Mon Oct 01 14:51:46 +0000 2018,en,0,CabbagesKingsNg,Tesla shares jump on Model 3 numbers; Musk settlement https://t.co/Pqxf8YrMP0,,
1046774681217335297,Mon Oct 01 14:51:46 +0000 2018,en,1,austinmcraig,RT @mickhagen: @AustenAllred Going from normal car to Tesla is like going from flip phone to iPhone.,,
1046774684921081857,Mon Oct 01 14:51:47 +0000 2018,en,1,PatriciaAlastre,RT @SuperSaf: Have they not watched Spiderman? This is how the Green Goblin came about 🤦🏽‍♂️ https://t.co/jHtcuR3L6W,,
1046774685273395200,Mon Oct 01 14:51:47 +0000 2018,en,1,raichu_silva,RT @MarketingGurus2: #Tech #Info One of Tesla's biggest bulls thinks Al Gore would be a good pick to replace Elon Musk as chairman https://…,,
1046774699873701888,Mon Oct 01 14:51:51 +0000 2018,en,0,MorgantownWVGuy,Apparently Musk’s Tweet About Taking Tesla Private At $420 Was A Reference To Weed https://t.co/0jvEjX4UoU via @dailycaller,,
1046774715065331713,Mon Oct 01 14:51:54 +0000 2018,en,1,rocobasilisk,RT @soundanswer: The day I bought my @Tesla I bought one share of $TSLA as a symbolic gesture. Both the #Model3 and the share have become m…,,
1046774727614681089,Mon Oct 01 14:51:57 +0000 2018,en,1,rocobasilisk,RT @BlakeLinton: @GerberKawasaki @elonmusk Indeed; a movement like no other! This kind woman; a complete stranger who I approached in a Who…,,
1046774735592407040,Mon Oct 01 14:51:59 +0000 2018,en,0,IndexModel,@mlgyoffice @iMitchm @JeffMacke You do realize PWC audits Tesla yes?    That massive accounting firm whose toleranc… https://t.co/V0XPorvXvX,,
1046774738402590721,Mon Oct 01 14:52:00 +0000 2018,en,0,LordAstinus,ValueAnalyst: 'Tesla Q3 2018 Production And Deliveries: What I'll Be Watching'  https://t.co/kEXg4JODyg  '...achiev… https://t.co/4obM8QtTqI,,
1046774738276605952,Mon Oct 01 14:52:00 +0000 2018,en,0,Dukemnm21,Thank you @elonmusk  and $TSLA @Tesla  Let's see how far will they try to pull it back. 33 mil volume; I don't thin… https://t.co/yGZVt7vmkm,,
1046774742462521350,Mon Oct 01 14:52:01 +0000 2018,en,1,rocobasilisk,RT @Jennerator211: Happy last day Q3! So proud to be both a shareholder and a new @Tesla owner as of 9/26. Still in awe she is mine.  @elon…,,
1046774752554049536,Mon Oct 01 14:52:03 +0000 2018,en,0,gwestr,Fake news. 90;000 no problem,,
1046774753371901952,Mon Oct 01 14:52:03 +0000 2018,en,1,rocobasilisk,RT @mc2maven: Me in the arms of my new flame🔥. ❤️ my new @Tesla Performance #Model3! https://t.co/YVF60DUmIN,,
1046774776075878400,Mon Oct 01 14:52:09 +0000 2018,en,1,sechakales,RT @jolingkent: Tesla stock is surging 16% right now (that is not a typo) on news of the SEC settlement and @elonmusk stepping down as chai…,,
1046774779213017088,Mon Oct 01 14:52:10 +0000 2018,en,1,BlackPacificCap,RT @GlobalCollapse: Say what you will about Musk; we should all be rooting for $TSLA to succeed; this is great news.  https://t.co/xprxSfgI…,,
1046774792794193920,Mon Oct 01 14:52:13 +0000 2018,en,1,23sandyjoy,RT @ReutersTV: Musk gives up Tesla chairman role in SEC settlement https://t.co/9d5AFvJ3zZ https://t.co/XT8WxCZjV2,,
1046774802776612864,Mon Oct 01 14:52:15 +0000 2018,en,1,PamelafBrockman,RT @matthewstoller: Wall Street joints Elon Musk in the taunting of the SEC this morning. Tesla is up 16%. https://t.co/2JPYxv3tA9,,
1046774807944028160,Mon Oct 01 14:52:17 +0000 2018,en,1,rocobasilisk,RT @ElectrekCo: Watch Tesla's new Autopilot on 'Mad Max' mode at work https://t.co/IO5VpUphCZ by @fredericlambert https://t.co/5EdEzvU1Xe,,
1046774812423610368,Mon Oct 01 14:52:18 +0000 2018,en,0,BAngelsan,@Jim22Palmer The next big thing... A 2/3 scale working prototype launches next week! Speed; range and increased cap… https://t.co/tRzyIk1GKO,,
1046774822238208005,Mon Oct 01 14:52:20 +0000 2018,en,1,rocobasilisk,RT @BullTesla: $TSLA predictions today: - opens above $310 - closes around $360  This week: - production numbers ahead of expectations - Au…,,
1046774823521644545,Mon Oct 01 14:52:20 +0000 2018,en,1,n_the_mountains,RT @matthewstoller: Wall Street joints Elon Musk in the taunting of the SEC this morning. Tesla is up 16%. https://t.co/2JPYxv3tA9,,
1046774834934497281,Mon Oct 01 14:52:23 +0000 2018,en,0,frizztacular,When you consider buying more Tesla shares yesterday but you’re too lazy to make a simple transaction and then Tesla goes up by 17% today 🙃,,
1046774845399355392,Mon Oct 01 14:52:25 +0000 2018,en,0,Elon_Musk_World,Is Tesla’s Biggest Edge Due To Software? https://t.co/PC4e24EuNe https://t.co/pKlwak7Pan,,
1046774850293882880,Mon Oct 01 14:52:27 +0000 2018,en,1,bonnienorman,RT @tx_milla: #Tesla customers are the best! #TeslaOwners thank you for volunteering your time these past weekends. We are so much more tha…,,
1046774856161906688,Mon Oct 01 14:52:28 +0000 2018,en,0,TULegalStudies,'The #SEC has reached an agreement with Tesla CEO #ElonMusk; who will remain chief executive but must relinquish hi… https://t.co/a9d8PxB8ED,,
1046774857470377985,Mon Oct 01 14:52:28 +0000 2018,en,1,rocobasilisk,RT @mercer_jeremy: Took delivery of my #Model3 on Friday. The long wait was completely worth it! Car is flawless and drives better than you…,,
1046774867851440128,Mon Oct 01 14:52:31 +0000 2018,en,0,CassandraTSLAQ,@JimneyCredit @P200MP @Louisbotelho17 @PJHORNAK @Tesla_Burner @GreatCrashO2018 @AlterViggo @elonmusk… https://t.co/OvfU9Tu1p1,,
1046774878802792449,Mon Oct 01 14:52:33 +0000 2018,en,1,sheetal_sonar,RT @PCMag: Elon Musk fined $20 million and removed as Tesla chairman over tweet: https://t.co/kTtSFJfm52 https://t.co/IFGkqDJXf5,,
1046774881520508928,Mon Oct 01 14:52:34 +0000 2018,en,0,BAngelsan,@GeorgeHBrett The next big thing... A 2/3 scale working prototype launches next week! Speed; range and increased ca… https://t.co/ufv9dGnBTu,,
1046774890940878848,Mon Oct 01 14:52:36 +0000 2018,en,0,ewesoff,The $20 million tweet. Musk Settles Fraud Suit With SEC; Steps Down as Tesla Chairman https://t.co/LjuZkLA4t3 via @greentechmedia,,
