id,dt_tm,lang,retweet,name,body,lat,lon
1046767861769752576,Mon Oct 01 14:24:40 +0000 2018,en,1,JerryDTaylor,RT @Teslarati: Tesla’s Q4 ramp will be augmented by Panasonic’s new cell production lines and Grohmann’s new machines in Gigafactory 1 http…,,
1046767873442557953,Mon Oct 01 14:24:43 +0000 2018,en,1,ZestyCactus,RT @fairyocarina: good news day  https://t.co/sTx23weSfA,,
1046767875908808704,Mon Oct 01 14:24:44 +0000 2018,en,0,ExactOptionPick,Tesla shares jump after Musk settles with SEC - https://t.co/OgX4U2oU1q,,
1046767876550602752,Mon Oct 01 14:24:44 +0000 2018,en,0,kwa_cha,Another Haarp induced Tsunami hit Aceh; Indonesia in 2016 killing hundreds if innocent peeps...  Tesla's sound vibr… https://t.co/d9TSjXR9Jn,,
1046767878165254144,Mon Oct 01 14:24:44 +0000 2018,en,1,NewtonGroupSM,RT @CNBC: Tesla made a record 80;000 vehicles last quarter; report says. https://t.co/gCn4q2zkEl,,
1046767884024901633,Mon Oct 01 14:24:46 +0000 2018,en,1,MoniotteJean,RT @ElectrekCo: Tesla's stock (TSLA) surges on Elon Musk's SEC settlement and anticipation of the quarter's numbers https://t.co/J2NwnlGDRN…,,
1046767886222540800,Mon Oct 01 14:24:46 +0000 2018,en,0,Libreinfo,Elon #Musk tells #Tesla staff to 'ignore the distractions;' hints at being profitable https://t.co/Y1I9TQMxQB https://t.co/AUvQAdZqSe,,
1046767891415277568,Mon Oct 01 14:24:47 +0000 2018,en,1,raderje,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046767894837702656,Mon Oct 01 14:24:48 +0000 2018,en,1,nvalue2002,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046767905809911808,Mon Oct 01 14:24:51 +0000 2018,en,1,Alex_Kump,RT @RaineyCameros: Aughh...the road!! The @Tesla is always ready for a road trip from one to a million miles!! What a beautiful #ModelX bea…,,
1046767906434867202,Mon Oct 01 14:24:51 +0000 2018,en,1,TheAdaptedMind,RT @markbspiegel: Electrek:'There were some ups and downs for Model 3 production and Tesla clearly didn’t achieve its goal of 6;000 units p…,,
1046767914412625920,Mon Oct 01 14:24:53 +0000 2018,en,1,dspantidos,RT @TeslaMotrsports: The future has arrived🔌🔋 #Tesla https://t.co/QpEQfmHCqc,,
1046767920280477697,Mon Oct 01 14:24:54 +0000 2018,en,1,FrugalTrader,RT @CNBC: Tesla made a record 80;000 vehicles last quarter; report says. https://t.co/gCn4q2zkEl,,
1046767929738633216,Mon Oct 01 14:24:57 +0000 2018,en,1,AJDorsey,RT @CNBC: Tesla made a record 80;000 vehicles last quarter; report says. https://t.co/gCn4q2zkEl,,
1046767931416354816,Mon Oct 01 14:24:57 +0000 2018,en,0,The_Quest_Org,Tesla braces for uncertainty as Elon Musk’s role shifts https://t.co/2YXdN18Aj9 via @WSJ,,
1046767931768655872,Mon Oct 01 14:24:57 +0000 2018,en,1,BrytheEarthling,RT @WorldAltMedia: Check this out and share!  Josh Sigurdson reports on the recent news of Elon Musk being forced by the SEC to step down a…,,
1046767936206041088,Mon Oct 01 14:24:58 +0000 2018,en,1,InfinitusCap,RT @CNBC: Tesla made a record 80;000 vehicles last quarter; report says. https://t.co/gCn4q2zkEl,,
1046767947883130880,Mon Oct 01 14:25:01 +0000 2018,en,0,lxAylW5Yj4af91D,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/rdBouql6sS,,
1046767956557000705,Mon Oct 01 14:25:03 +0000 2018,en,1,VeryOldSage,RT @InsideEVs: We hear the term “disruption” a lot in connection with Tesla. There’s no question that a wave of disruption is beginning to…,,
1046767960545792000,Mon Oct 01 14:25:04 +0000 2018,en,1,briskwalk,RT @jolingkent: Tesla stock is surging 16% right now (that is not a typo) on news of the SEC settlement and @elonmusk stepping down as chai…,,
1046767963959906304,Mon Oct 01 14:25:05 +0000 2018,en,1,RichC,RT @CNBC: Tesla made a record 80;000 vehicles last quarter; report says. https://t.co/gCn4q2zkEl,,
1046767968863100929,Mon Oct 01 14:25:06 +0000 2018,en,1,nws0und,RT @cryptomanran: If the SEC is really about investor protection &amp; doing right;why accept a $20m fine? If indeed @elonmusk is such a hazard…,,
1046767973522857985,Mon Oct 01 14:25:07 +0000 2018,en,1,TeslaOptimist,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046767974428938246,Mon Oct 01 14:25:07 +0000 2018,en,1,MoniotteJean,RT @teslaownersSV: Welcome to the family https://t.co/IsceKaMIhN,,
1046767980842037248,Mon Oct 01 14:25:09 +0000 2018,en,1,mwt2008,RT @ommanipemahung: 675 miles in the first two days! Love ❤️Love ❤️Love! @tesla @elonmusk #model3 https://t.co/6fehFeJlSv,,
1046767982016376834,Mon Oct 01 14:25:09 +0000 2018,en,0,DouglasBarr30,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/Zmh2CQ4LhY,,
1046767983740309512,Mon Oct 01 14:25:09 +0000 2018,en,1,NotTyler_Durden,RT @vexmark: Good morning to everyone except those who believed they had a verbal agreement with the Saudis to take Tesla private,,
1046767985027887104,Mon Oct 01 14:25:10 +0000 2018,en,0,TravisBoger33,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/iTllSjZhxS,,
1046767985765928960,Mon Oct 01 14:25:10 +0000 2018,en,1,nvalue2002,RT @ElectrekCo: Tesla's stock (TSLA) surges on Elon Musk's SEC settlement and anticipation of the quarter's numbers https://t.co/J2NwnlGDRN…,,
1046767987254943745,Mon Oct 01 14:25:10 +0000 2018,en,0,WY_Butler,Tesla&amp;apos;s high-yield bonds rally along with stock https://t.co/5IKJnhxGBb,,
1046767987422900225,Mon Oct 01 14:25:10 +0000 2018,en,1,dspantidos,RT @dizmom1: 913 days; well worth the wait! This Grannie going green and can’t wait for the first road trip! Thank you Tesla and Elon Musk!…,,
1046767988182069252,Mon Oct 01 14:25:11 +0000 2018,en,1,Balgarion,RT @crawforso: Got our Model 3 Performance today. OMFG; it's AWESOME! I never want to drive a gas car again. Put my foot to the floor and w…,,
1046767989301735427,Mon Oct 01 14:25:11 +0000 2018,en,1,Model3Owners,RT @elonmusk: Huge thank you to all Tesla supporters for helping with car deliveries all around the world. You rock!!,,
1046767991541641216,Mon Oct 01 14:25:11 +0000 2018,en,1,teslaevangelist,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046768002132258817,Mon Oct 01 14:25:14 +0000 2018,en,0,PlugInFUD,Great thread on $tsla's 'disruptive' working capital model  $tslaq,,
1046768004288184321,Mon Oct 01 14:25:14 +0000 2018,en,1,MoniotteJean,RT @teslaownersSV: Welcome to the family https://t.co/q7MYUeh3Qn,,
1046768007865946113,Mon Oct 01 14:25:15 +0000 2018,en,0,jay_jensen2,@LeilaniMunter Seven house's  on our street. 2 Tesla and 2 Prius.,,
1046768008419594241,Mon Oct 01 14:25:15 +0000 2018,en,0,emc_hp,@Synchronicity34 @28delayslater @transportevolve @EVNewsDaily @FullyChargedDan I think that in the next 3 yrs; char… https://t.co/vCRbXw7JQv,,
1046768011598680065,Mon Oct 01 14:25:16 +0000 2018,en,1,NathanCHudson,RT @Choplogik: Food $420 Data $420 Rent $420 Tweeting: $40;000;000 &amp; my position as Tesla's chairman Utility $420 someone who is good at th…,,
1046768022369832961,Mon Oct 01 14:25:19 +0000 2018,en,1,I_am_Jade_,RT @GerberKawasaki: Awesome job @elonmusk and the Tesla team! We knew you could do it! You just beat the record for annual #EV production i…,,
1046768022747115520,Mon Oct 01 14:25:19 +0000 2018,en,0,AutonomousCNS,$TSLA Tesla shares jump after Musk settles with SEC https://t.co/aG5PjuVzuL,,
1046768029420392448,Mon Oct 01 14:25:20 +0000 2018,en,0,ad8871,@TXBoater The old claim is that there are over 400k Model 3 reservations that cost $1000 a pop.  In July; Tesla ope… https://t.co/wUjlmYA0SE,,
1046768032377393152,Mon Oct 01 14:25:21 +0000 2018,en,0,msblissbeauty,Join Me &amp; Possibly Win A 2016 Tesla For FREE!  Wow! This is amazing! You have to check this out! https://t.co/56OQlaiMOd,,
1046768035061788672,Mon Oct 01 14:25:22 +0000 2018,en,0,EmmalynneWiley,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/5MJmf1fXUm,,
1046768044427685888,Mon Oct 01 14:25:24 +0000 2018,en,0,ErnestScheyder,Electric cars are quickly becoming the new normal for automakers. Now comes the hard part: selling them at a profit… https://t.co/A0MAi4Lwcq,,
1046768054108114944,Mon Oct 01 14:25:26 +0000 2018,en,0,therpglab,@bttpod Hello; my name is Tesla; founder; and GM for The RPG Lab. Hope you are doing well. We’ve love for you to be… https://t.co/XQZR8QvctP,,
1046768074806972416,Mon Oct 01 14:25:31 +0000 2018,en,0,therpglab,@dumpstatcha Hello; my name is Tesla; founder; and GM for The RPG Lab. Hope you are doing well. We’ve love for you… https://t.co/IUSMvvlCeM,,
1046768075633303552,Mon Oct 01 14:25:31 +0000 2018,en,1,ArgoNaut_Scorp,RT @elonmusk: Huge thank you to all Tesla supporters for helping with car deliveries all around the world. You rock!!,,
1046768076233084929,Mon Oct 01 14:25:32 +0000 2018,en,1,witwwos,RT @Paul_M_Huettner: Via @orthereaboot; Wochos filed an amended complaint Friday against Tesla/Musk/Ahuja/Wheeler related to knowingly fals…,,
1046768078145622017,Mon Oct 01 14:25:32 +0000 2018,en,1,ChrisAnzinger,RT @ElectrekCo: Tesla produced a record ~80;000 vehicles in Q3 and deliveries could be even crazier https://t.co/ylH8iWmiVK by @fredericlam…,,
1046768084273442816,Mon Oct 01 14:25:33 +0000 2018,en,1,marc_benton,RT @Teslarati: First look at Tesla ‘Mad Max’ mode for Autopilot lane changes in action   https://t.co/R8l4Vwx7r1,,
1046768085326340096,Mon Oct 01 14:25:34 +0000 2018,en,1,mwt2008,RT @tx_milla: #Tesla customers are the best! #TeslaOwners thank you for volunteering your time these past weekends. We are so much more tha…,,
1046768086202941442,Mon Oct 01 14:25:34 +0000 2018,en,1,Shadabahamed10,RT @TyRuben: I’ve designed futuristic vehicles &amp; robots for Guillermo Del Toro; Neill Blomkamp; &amp; Jim Cameron; so when I relay that our new…,,
1046768089885560832,Mon Oct 01 14:25:35 +0000 2018,en,0,CRM_CWS_Cloud,Tesla Model 3 gets snarlier with new RevoZport 3R kit - Roadshow https://t.co/7kbrNU0arx,,
1046768092406317056,Mon Oct 01 14:25:35 +0000 2018,en,0,redtrack_me,Tesla stock leaps after Elon Musk settles with SEC and remains chief executive- https://t.co/SAmZGAZGzQ,,
1046768094444756992,Mon Oct 01 14:25:36 +0000 2018,en,0,old_habit_s,Musk to resign as Tesla chairman; remain as CEO in SEC settlement https://t.co/0AS5ZUKw4N,,
1046768095866630144,Mon Oct 01 14:25:36 +0000 2018,en,0,martinengwicht,@SolarCoinNews @Tesla @ElectrekCo @ValueAnalyst1 yeah 30k is pretty much the upper end. Though i just heard Portlan… https://t.co/jgBgIcVAbt,,
1046768100757196801,Mon Oct 01 14:25:37 +0000 2018,en,1,MetropolSolarRN,RT @Cleanthinking: 'Overall; Tesla produced almost as many cars this quarter as the last two quarters combined. At this pace of production;…,,
1046768110034997249,Mon Oct 01 14:25:40 +0000 2018,en,0,MicaelaNealy,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/8G5WL3MtDU,,
1046768115101696000,Mon Oct 01 14:25:41 +0000 2018,en,0,NanaY_aw,See the way SEC fine TESLA $20million. But bra Ghana b3hw3 Menzgold,,
1046768118851424257,Mon Oct 01 14:25:42 +0000 2018,en,0,openomroep,Stockspop after new US-Canada-Mexico deal https://t.co/kdZbyPjcw3,,
1046768127004954624,Mon Oct 01 14:25:44 +0000 2018,en,1,anirudh_badri,RT @ElectrekCo: Watch Tesla's new Autopilot on 'Mad Max' mode at work https://t.co/IO5VpUphCZ by @fredericlambert https://t.co/5EdEzvU1Xe,,
1046768128276000768,Mon Oct 01 14:25:44 +0000 2018,en,0,curioio,Elon Musk to step down; but will that be enough save Tesla?  @Petercampbell1 and @RichardWaters writing in… https://t.co/rBdsMb6dZj,,
1046768145745227777,Mon Oct 01 14:25:48 +0000 2018,en,0,Ojj7o0xJ16wXUYh,Tesla made a record 80;000 vehicles last quarter; report says https://t.co/U6KNFbjR2V,,
1046768155933200384,Mon Oct 01 14:25:51 +0000 2018,en,1,ArgoNaut_Scorp,RT @elonmusk: Sorry for difficulties delivering your Tesla due to high volume! Critical to show that environmentally sustainable is financi…,,
1046768163990523905,Mon Oct 01 14:25:52 +0000 2018,en,1,HELLGlRLS,RT @Choplogik: Food $420 Data $420 Rent $420 Tweeting: $40;000;000 &amp; my position as Tesla's chairman Utility $420 someone who is good at th…,,
1046768168189001728,Mon Oct 01 14:25:53 +0000 2018,en,0,Kaih042018,@swiv2010 @investorTTT @NorbertElekes Elon said Tesla energy will be equal or greater than Automotive sector. If Au… https://t.co/uS1mKGL6l5,,
1046768169640218624,Mon Oct 01 14:25:54 +0000 2018,en,0,LampoVentures,Tesla’s chairman job should go to someone without ties to the Silicon Valley electric-car maker; says On Business c… https://t.co/PNDMZARThw,,
1046768167786139648,Mon Oct 01 14:25:53 +0000 2018,en,0,Libreinfo,Cramer Remix: This stock is like Tesla; except it's making money https://t.co/7EnwNYRMmS https://t.co/QQHEApsnqm,,
1046768190741606401,Mon Oct 01 14:25:59 +0000 2018,en,1,scandrof,RT @digg: Cop pulls over a Tesla Model 3; ends up feeling like an old fogey https://t.co/uvC8tBymC1,,
1046768194986246146,Mon Oct 01 14:26:00 +0000 2018,en,1,Alex_Kump,RT @Teslarati: Tesla $TSLA starts strong recovery amidst Musk’s SEC settlement; Model 3 delivery estimates   https://t.co/rmSFMoU0ij,,
1046768197347803136,Mon Oct 01 14:26:00 +0000 2018,en,1,Everman,RT @joshuadelacruz: 913 days after I put down our deposit; we finally got our @Tesla Model 3. *looks at drawing* Seems legit. #SonicTheTesl…,,
1046768200065667072,Mon Oct 01 14:26:01 +0000 2018,en,1,mwt2008,RT @mukhilan_pari: Never give up . #Tesla #ElonMusk  Let the man change the world and bring us into the future.  #SEC is so lame. https://t…,,
1046768205853859840,Mon Oct 01 14:26:02 +0000 2018,en,1,BDavis1776,RT @Iron_Spike: Remember when Azealia Banks broke this securities fraud story in Instagram?  ...There's a sentence you probably never expec…,,
1046768198421540864,Mon Oct 01 14:26:01 +0000 2018,en,0,PlainTruthToday,TESLA SHARES SURGE AFTER MUSK SETTLES - The Plain Truth - News and Message Board https://t.co/r3WdYn2OKC,,
1046768207644614656,Mon Oct 01 14:26:03 +0000 2018,en,0,MarketSmith,Stocks Higher On Canada Trade Deal; Tesla Surges On Musk's SEC Deal https://t.co/MwNJP9tRrJ,,
1046768212967346177,Mon Oct 01 14:26:04 +0000 2018,en,0,TheArticleTrunk,Tesla produced 53;000 Model 3s in third quarter: Electrek https://t.co/K4A5pdiI9J,,
1046768214028382208,Mon Oct 01 14:26:04 +0000 2018,en,0,HouseCracka,Tesla Shares Surge After Musk Settles https://t.co/6k74nShOVc,,
1046768216633233410,Mon Oct 01 14:26:05 +0000 2018,en,0,pigbar,Tesla Stock Skyrockets After Elon Musk Remains CEO in SEC Settlement https://t.co/GN2ClqNxjW by techland,,
1046768216498814976,Mon Oct 01 14:26:05 +0000 2018,en,0,Libreinfo,#Tesla made a record 80;000 vehicles last quarter; report says https://t.co/Q8XdMEywgG https://t.co/uuWcEUju1V,,
1046768215525744640,Mon Oct 01 14:26:05 +0000 2018,en,0,fmmnet,Tesla stock roars back after Musk's SEC deal https://t.co/lKa0Le5RzP,,
1046768224941957120,Mon Oct 01 14:26:07 +0000 2018,en,0,RenewableSearch,Elon Musk to step down as Tesla chair https://t.co/Yjln5FDQYg https://t.co/UUXJlHgFFH,,
1046768228905566213,Mon Oct 01 14:26:08 +0000 2018,en,1,wooferunleashed,RT @mcannonbrookes: I’d like to remind you our prime minister (now) called this the Big Banana of projects 🤦🏼‍♂️🍌 https://t.co/GNekb7ZFmx,,
1046768238934159361,Mon Oct 01 14:26:10 +0000 2018,en,0,WY_Butler,Elon Musk turns to army of Tesla volunteers to hit targets https://t.co/LZ3QFFqp7G,,
1046768249294262273,Mon Oct 01 14:26:13 +0000 2018,en,0,PlainTruthToday,TESLA SHARES SURGE AFTER MUSK SETTLES https://t.co/8WL5rqhdz4,,
1046768249688510465,Mon Oct 01 14:26:13 +0000 2018,en,0,saurabhkdxb,Technology Update from Time: https://t.co/TtbyCyLAT2 Tesla Stock Skyrockets After Elon Musk Remains CEO in SEC Settlement,,
1046768269162614784,Mon Oct 01 14:26:18 +0000 2018,en,0,lolafolagbade,@Tesla @edubridge_ng @Nairametrics @aleeyutemmy_ @dotun_dj @Rufyb @SeunEsq until Tesla's first Serie A funding roun… https://t.co/5ZL5a6E72H,,
